"FS PEAK";"FS INT";"SS PEAK";"SS INT";"CD11b FITC";"LIN PE";"FL3 INT";"CD33 PCP55";"CD14 PC7";"CD34 APC";"CD15 EF450";"HLA DR V510";"TIME"
68048;708500;18832;162061;36668,49;1671,709;-2034,149;14725,7;30949,36;-706,8561;321,4073;333,3116;129149
91040;581772;19168;122317;16535,35;-682,3096;4831,457;13590,73;6872,977;-420,2981;782,8466;7454,823;129160
35248;285241;18160;138843;42059,51;156,5793;329,3946;7607,929;23118,05;-1162,874;109,2851;1688,634;129168
110976;664699;25824;153201;2038,555;476,2559;972,1549;14993,82;-1233,372;-19,19199;4699,557;804,7905;129176
88960;503072;21904;136699;15479,02;-1259,39;4847,294;12269,05;5765,108;-421,2249;-142,8711;4318,529;129179
37504;261790;21712;144003;29595,52;2133,355;573,8712;12437,31;46455,42;-2088,198;474,4551;347,2165;129197
96736;628239;72992;423115;24851,48;1479,689;-797,8215;19620,49;-1391,336;789,3173;34578,65;786,2341;129211
111760;870760;73776;525073;26902,16;157,193;854,8035;17691;-1745,257;1637,641;60230,2;245,8811;129212
91984;545708;30416;187570;70487,3;1237,694;-1701,75;18958,9;61353,02;-3200,582;115,2283;1052,305;129225
96416;571550;23376;140222;41482,06;1114,122;4610,894;13289,6;31139,14;-1307,959;315,7705;3376,072;129231
80944;540990;63456;399084;2346,364;726,5678;603,9591;2047,318;96,12933;524,8914;12995,91;-47,89517;129236
99296;549129;12880;68145;3227,295;271,2511;3526,977;1536,205;341,5202;391,3414;386,39;329,7065;129253
74832;456850;21568;134510;16415,6;414,4037;1406,645;8570,169;18597,14;-562,8386;595,2922;1405,112;129253
76912;439186;18672;107035;26669,39;1557,935;-1955,621;1856,484;23351,28;597,7779;354,3478;608,8651;129266
74944;465418;29632;187212;69144,62;675,8853;3110,498;14292,35;50295,13;99,88994;463,5077;1377,099;129267
47536;300465;35728;218650;23415,88;845,9403;423,5476;11095,09;28384,99;-959,6587;373,534;2020,212;129276
72992;432949;16048;95604;10064,77;-475,9673;4709,098;6108,48;10534,24;-392,7608;208,7769;8141,441;129307
96384;564250;23488;134951;17919,05;-352,5858;1492,847;7467,494;8149,941;-211,3575;194,8646;1615,447;129318
77792;454966;20848;128995;30566,54;961,2972;-608,0096;11315,96;33529,09;-912,5461;1192,216;579,5745;129329
103008;618547;30048;181995;7972,035;1001,147;4866,183;7372,821;5115,348;-141,574;211,5414;7609,272;129337
76560;474103;28672;168315;29140,27;515,6405;16,89499;15663,81;30098,73;161,9559;2373,107;1209,761;129341
99696;565948;18784;111885;11195,27;-1213,962;5390,361;7471,436;2011,624;-256,0749;-201,3711;6349,813;129356
90112;528693;28960;170552;40437,94;1491,429;-351,159;16319,8;43012,14;-1699,612;-24,97803;3644,105;129381
89152;535495;22992;135973;55982,48;644,6913;-1845,857;20475,92;43812,4;-2133,457;486,9678;915,7772;129396
52912;295400;10074;55795;5151,974;200,1784;-625,7953;819,0656;159,9224;336,4486;196,4709;522,9828;129421
67456;547048;37664;220996;13384,89;167,6144;-1272,689;2864,968;679,228;0,3424988;898,8315;206,83;129436
85984;523794;21504;131725;33303,21;969,2316;560,235;7767,13;26523,34;-762,8171;619,3498;530,2686;129441
109280;688865;32064;199751;27649,11;1528,093;-1528,421;12768,78;26300,66;-1307,629;1593,536;405,6191;129445
32112;248924;25184;189415;22261,43;1049,674;-2213,356;9250,66;5580,35;-277,3349;668,7228;679,9807;129448
72640;434467;20960;127359;13075,2;945,3741;-761,791;5988,74;1015,859;185,0393;4315,05;864,9534;129457
74032;401308;8054;43570;9611,963;-26,38165;202,4549;2688,851;-232,493;44,70633;574,8374;513,6167;129463
122352;781354;24368;152950;11507,13;-216,9514;3360,943;8229,964;4559,072;-321,9882;660,2753;2896,026;129464
81488;458330;11240;68190;2246,889;949,7562;885,361;1531,693;-195,7356;319,1161;550,7494;321,8017;129465
53280;419729;29296;174790;6675,093;74,09531;1751,979;7128,875;5556,243;-291,8153;330,5594;3191,398;129468
139936;825905;93200;486483;41689,78;954,7404;-5391,38;14555,9;-1064,679;3156,276;55187,46;2092,622;129473
66096;402157;25776;160434;17796,35;198,3918;4005,133;9770,103;27648,59;-1335,265;381,9467;3600,248;129479
46128;304540;60720;160979;17317,36;469,9618;-319,8426;14738,48;-1444,074;-993,009;38626,63;392,6858;129491
92016;572879;51152;316901;16123,41;495,32;877,948;13621,19;-1254,099;556,8572;40128,13;549,5471;129507
100976;605307;19872;116229;48955,92;1963,626;-3318,295;19704,83;44684,78;-2135,122;157,7937;1649,448;129515
136704;853687;35872;208103;68244,5;2081,93;-5853,248;18193,43;40941,28;-2117,986;331,113;297,7578;129557
31536;254205;13792;73432;15010,15;-101,227;746,1279;7213,489;13345,67;-651,3633;878,1719;572,1495;129575
71760;385731;12672;73704;6308,985;-393,6018;513,8772;785,8502;209,1838;196,6609;277,1899;198,2878;129575
92032;589755;75136;435959;34041,11;1292,522;-2291,519;31073,69;-2610,677;1131,654;63594,8;190,7492;129575
110784;808402;28384;187011;2478,668;1120,937;1307,928;22656,28;-2341,001;-531,2323;5657,646;987,6621;129578
90560;561226;21456;125079;9852,646;1127,429;1701,094;9283,804;11897,75;-513,8224;274,3395;7113,306;129579
35632;285573;9844;59984;7137,075;226,282;1027,988;4316,294;3574,422;-229,821;475,4196;1721,415;129590
69424;357352;13440;67440;1714,406;599,0042;1650,084;1451,24;43,06314;316,0046;440,9395;490,7551;129598
76672;460294;24960;162662;22722,03;-257,3851;1625,563;9806,573;14328,67;-89,78833;663,8373;1325,531;129605
100224;567565;19392;119937;62796,09;1934,08;-3216,431;17511,86;52363,78;-1786,803;1654,659;2307,675;129644
63600;370116;19520;126183;36019,09;951,0205;-3109,923;10094,51;18911,9;162,356;369,1786;268,5633;129667
91328;552681;24304;145699;8144,171;678,5527;2318,497;12590,04;13607,68;135,6105;494,3175;462,4603;129672
82032;479858;29552;179217;59208,86;1324,613;-2516,319;19622,83;52252,41;-2165,077;1304,169;823,0767;129679
74256;407897;32320;180574;9398,979;448,3714;-52,17078;4790,987;856,4982;-49,83179;8754,066;712,4879;129688
81360;504644;17056;111560;37701,62;898,9563;-1907,473;10738,55;20324,75;-1224,95;414,6415;1221,681;129691
75104;430801;20992;123796;31007,27;3741,466;-343,5326;8115,114;39105,25;-1706,56;-1352,72;43996,51;129696
112960;758585;74272;430188;61323,38;15106,68;-2199,317;17331,2;50874,29;-1484,484;2050,427;583,8392;129717
61280;353475;10432;59667;3554,863;330,9203;437,553;813,4403;-6,204773;520,0359;190,8903;222,4707;129738
138464;665385;24144;91675;61285,84;-325,609;191,7505;16232,33;62165,96;-3191,617;327,8691;922,9423;129764
74672;452118;54688;311228;7197,678;669,6078;-436,753;1930,336;-65,66376;5624,904;39072,96;155,0612;129770
103120;601657;33104;195708;61079,29;-343,6579;-86,19604;20913,84;42281,1;-2183,818;118,3348;2484,665;129774
84608;510786;24080;147945;64401,36;1039,76;-6414,197;8876,408;23002,1;-1185,907;330,0944;912,7366;129776
81056;506690;23984;158465;35889,29;1315,502;-787,8097;13690,64;27879,48;-1276,037;238,4183;747,3394;129786
90432;529248;27920;174816;97568,38;2938,181;-5444,928;22369,82;58838,45;-2240,819;505,1071;1404,572;129793
109600;620481;52752;295000;29674,42;214,0804;-1478,357;12912,62;-486,9696;1426,477;25517,8;439,5295;129823
120528;841496;75024;488256;19243,38;488,7412;-1926,746;22043,05;-2114,521;272,3799;34569,29;-424,5633;129838
59872;344437;27008;146922;10891,08;-149,2946;1668,015;3681,523;760,8597;152,5727;1266,589;621,8345;129871
111616;707434;89248;509653;25742,18;863,4359;-850,5725;17906,28;-1791,701;123,5378;44729,8;-115,2273;129875
83664;793300;51232;339689;3642,751;-872,4268;6213,839;2398,843;-161,8095;160,1041;411,7094;629,5526;129896
61568;403725;16208;101577;55661,9;2559,762;-3584,278;19750,44;52654,99;-669,0216;554,3146;673,5718;129904
81712;475632;24144;126451;4902,309;1832,687;2723,069;1504,366;46,30322;1047,004;307,0842;373,9473;129905
119504;740571;82624;490083;22377,62;1488,309;-1926,722;20046,41;-2231,161;125,2298;49478,55;-522,0076;129907
80128;491303;23808;138963;30113,21;1432,912;-461,6073;15121,67;38698,3;-1474,544;57,1936;1885,857;129909
73520;405504;12992;67540;2780,768;-49,20718;1714,543;5116,269;-46,35397;354,0369;385,01;644,783;129923
63392;385703;22976;139846;37092,39;1735,65;-237,675;14932,96;46433,18;-1595,905;551,8911;1064,392;129934
104544;663963;41712;263227;68008,45;1054,627;184,8571;16166,16;58335,71;-1539,47;636,6407;1856,198;129939
76000;463378;17408;115194;50537,23;1656,55;-3079,175;10496,73;42683,85;-1835,794;-137,0573;5071,101;129941
69952;405066;19504;117763;22048,57;649,147;-206,1882;9608,442;18420,25;-601,5763;439,8817;564,6069;129951
62752;424123;64640;362538;1918,05;-411,5652;2328,868;1579,239;5681,398;91,80135;468,7534;524,8683;129955
61232;458947;9285;49983;2501,816;363,5402;3039,603;1136,141;109,2411;469,6954;119,408;543,3058;129965
45712;417025;32576;313779;33161,63;688,4244;-238,4483;12922,3;21513,16;-1120,797;314,8377;1352,598;129972
104336;585823;25744;145787;28911,24;1039,282;-952,8539;4902,262;31874,05;-1293,603;462,5799;659,2993;129974
54352;318864;44320;248278;4408,272;-1112,407;6627,593;6495,104;133,9225;2172,112;25598,07;7,83493;129984
100208;829505;18992;200064;36138,73;404,07;777,7469;15324,43;45856,71;-2024,682;451,3733;1132,607;129989
88112;501107;29712;177009;91791,84;1612,051;-8979,562;20338,64;34804,62;-2180,571;522,7025;620,3265;129996
70016;411422;20416;118523;7305,739;-529,7399;3951,711;3523,952;10330,96;-418,0865;44,76932;2220,392;130000
90432;519331;31520;184820;39142,49;307,4261;-1797,905;6317,625;26295,92;-616,5789;298,269;562,0778;130002
118080;704034;90416;495138;6500,863;1027,142;949,3127;7179,665;444,1666;-173,3406;13059,75;633,0077;130005
81344;506253;67472;372837;8670,937;673,808;-705,0411;1313,21;55,12482;2032,598;34786,61;13,0632;130012
89840;529483;24304;144158;49897,92;565,2454;-2024,014;16436,2;35387,37;-1809,626;278,4051;857,9673;130015
70400;415498;23296;137158;39920,97;938,7074;-2515,923;11010,71;37755,82;-1603,7;134,6692;2428,809;130026
45552;283451;33248;197065;29292,29;269,9158;1714,749;17419,62;26116,43;-743,2883;352,7143;1434,523;130047
51968;389120;23056;147682;37686,46;199,2645;4002,1;20577,09;30161,39;-1452,272;193,2129;5602,373;130051
94144;542421;14944;87464;23736,83;2095,189;815,6407;13636,41;45970,93;-1646,386;-183,0099;4923,654;130059
70672;743948;27392;254199;3907,597;265,5342;2690,874;3491,009;389,6072;690,4686;3209,494;607,0919;130064
61296;357312;17264;102140;32004,8;1538,39;-331,6913;12747,29;36455,46;-1280,603;141,568;1249,977;130067
59984;397824;18016;162703;3020,367;511,8243;714,6969;1385,371;295,4607;481,5549;610,6588;577,5659;130069
63696;515475;28768;235060;20150,47;2318,271;1521,75;11723,93;29828,85;-1353,274;946,9557;1117,659;130069
102912;635411;74080;453108;21839,2;694,0881;-1467,458;21488,76;-2386,093;416,8642;38495,91;129,7634;130083
98672;641849;26560;172908;56922,39;151,9271;3601,119;17891,39;52239,68;860,7194;2877,734;3856,227;130093
88704;565229;27904;169062;45527,63;535,89;2555,799;13103,77;66277,69;-2542,409;306,3784;2090,048;130098
46400;278958;26112;167536;64553,77;1184,288;-4112,881;12433,68;41007,09;-1371,742;590,2567;757,2815;130108
66128;397703;31664;209153;113759,2;1151,771;-8705,436;34069,28;51510,82;-2995,205;4620,382;424,3119;130125
83168;477055;23344;139612;32686,58;3910,307;373,2846;12467,67;27361,39;-1212,63;550,3392;589,6199;130128
77296;617374;29024;166749;7310,964;737,5223;1133,017;5727,73;4141,331;19,45166;409,7048;2790,144;130128
94976;601764;24672;149241;51080,53;1325,125;-3391,569;17290,48;34153,53;-1815,884;151,2767;726,8345;130144
89744;540810;27936;182837;44891,55;992,4688;-1367,631;20493,05;59549,13;-2090,031;560,3785;2068,206;130154
98816;610053;88720;510153;1533,042;1488,185;45,36697;1348,81;71,57227;1698,787;33286,43;197,2746;130155
95824;600011;28112;181751;35770,79;865,5093;7616,208;12239,1;28750,99;-395,4956;777,9059;14205,43;130164
63136;361620;25648;149399;47248,79;690,0097;-1967,67;8347,458;26838,77;-930,1248;552,4891;477,8186;130164
68560;395450;23712;134879;32417,34;2100,651;-2196,697;8204,492;28903,36;-1400,386;293,6065;1062,607;130169
98192;594428;18640;116247;15245,66;618,855;5312,977;10507,84;3181,176;110,8862;547,6503;5309,516;130178
87888;501306;21072;127858;21920,77;299,395;-767,7166;12554,78;9552,755;-445,0074;743,3734;1048,99;130214
101488;619321;20848;133199;63430,5;1321,371;-1735,744;22107,32;52276,58;-873,7933;530,5435;2751,933;130216
115712;722878;25216;161602;64934,17;-313,4717;3852,05;11044,23;53313,34;-1707,922;177,6592;1500,467;130232
92672;697719;24528;199061;66633,02;-3189,39;9993,393;19714,01;50336,1;-2486,53;406,1191;4130,441;130234
48816;364910;13856;89582;14434,98;-49,52771;-498,9231;6331,246;7457,523;-392,381;811,9426;400,2017;130242
113024;702002;74560;380897;2161,094;388,4157;96,39183;1227,817;135,2777;705,7956;31647,81;673,8616;130264
110208;670951;78208;472020;3500,83;1145,136;186,161;1079,745;155,0308;1861,795;31284,58;-83,77005;130315
70000;390969;6595;36802;11920,23;-39,25864;1105,88;2765,193;-20,94095;39,00012;397,3856;246,6963;130322
105664;624240;20144;131844;38848,35;4305,643;-1458,658;17051,95;43442,06;-1738,692;517,4026;597,8501;130327
72256;437095;15888;93308;2004,438;-104,5388;1809,506;8648,414;392,5591;127,046;151,117;2254,918;130356
90048;532280;20432;117827;13625,01;937,9929;3976,83;12153,96;5414,771;-309,3913;665,4653;8299,434;130359
90000;540837;21872;134485;86072,89;2114,171;-6562,727;19916,39;53469,29;-2124,91;407,5905;1172,705;130362
60288;390442;23344;149532;20471,28;48,36511;2512,826;13969,99;19535,41;224,1378;217,3134;597,8098;130376
72800;445322;16800;109669;30683,92;1134,931;-1179,719;15373,27;34053,91;-194,458;219,571;2071,117;130380
88480;555582;18912;126150;57923,79;2450,174;-4361,542;23516,71;45222,19;-2037,13;476,2919;1302,952;130385
89472;531897;21920;135766;14593,63;364,7765;3294,843;5351,028;4351,075;360,8086;-48,18918;5181,338;130386
89776;548407;24768;150211;28671,13;915,8704;920,4633;13087,92;24652,6;-1320,602;27,24573;3616,565;130403
109936;703843;84432;499416;21849,78;663,7256;-305,4727;12507,22;-343,4976;725,9479;47833,88;1033,537;130421
60736;471108;15536;129638;4067,703;717,2103;2610,901;3196,843;4442,197;15,41483;549,262;1031,893;130424
92720;558225;55120;310464;11568,38;1123,546;-1223,483;9436,089;-1014,949;657,2079;43253,75;954,6892;130425
72064;408818;13920;82079;7376,934;-191,0825;501,6821;2272,845;174,6321;84,84068;279,778;471,8115;130439
94800;549222;14960;89620;10047,33;-789,6445;5442,302;5351,211;5750,215;-254,3799;499,4084;5787,14;130459
95904;557463;30048;176396;38399,27;1504,857;-167,0461;13805,05;50420,48;-1763,82;147,5754;567,5496;130473
77040;465560;25248;160521;30360,3;945,4934;-106,7533;12825,45;20674,86;-853,1012;158,2682;327,673;130490
99248;582029;26928;162569;19282,88;886,5309;1818,847;7504,848;22224,06;-824,8746;636,7603;1269,585;130508
72704;426969;26928;162646;53887,2;1663,156;-261,5383;19509,59;61371,06;-1906,024;167,9319;1554,982;130519
40400;319807;20784;140300;3928,646;-405,7336;2834,303;7035,948;1968,65;-226,0514;142,3488;2920,228;130536
126288;822548;69776;418956;28826,9;1203,942;-1120,766;35739,76;-3761,683;1097,161;70101,4;926,8459;130536
71584;408543;6819;36119;5201,84;-151,1343;875,8252;2439,289;115,4111;413,865;545,1351;545,8712;130536
68960;433687;24160;157498;45244,2;2205,568;1309,528;13653,42;63449,18;-1750,284;107,2385;1233,975;130543
96416;593632;33600;207791;57623,05;758,0751;504,2322;11281,89;54605,9;-2372,535;1492,636;2036,342;130545
92000;886158;48544;354567;6481,788;357,8574;709,1476;3001,747;1281,81;214,1744;127,1104;804,1234;130554
112128;703695;70912;387501;6653,661;538,7473;874,8009;14169,56;-1375,316;143,3161;23699,79;592,3569;130566
69888;412923;9328;55868;9455,254;281,8583;-124,6787;1084,086;-16,28888;-40,46713;388,2791;257,2909;130591
86304;540181;51200;315489;19225,89;1069,213;-1271,66;17707,2;-1089,913;-435,5763;26366,63;-178,083;130604
78128;459119;16096;134812;51677,03;1729,515;-3991,3;14495,48;29141,17;-1704,574;468,7404;530,187;130610
80768;485818;19824;125031;64538,95;2176,221;-6107,519;18840,74;35056,64;-1625,243;-24,19745;982,3254;130618
69312;413464;24464;132720;51200,3;2592,185;-3023,093;13488,14;32724,1;-1139,827;1787,903;734,5615;130622
43936;377047;63520;400332;22487,02;1180,956;-2150,596;5080,786;13980,39;-401,7757;514,5061;457,0634;130631
74592;445733;19408;117762;52466,2;1746,666;-3835,002;22731,8;27826,17;-1820,415;620,818;830,5471;130643
44544;263464;34688;235140;56403,53;1944,156;-4617,416;11304,61;30148;-1709,924;391,1229;574,5204;130648
117488;839922;31360;217757;98746,09;-9,720642;1653,441;26442,82;58174,07;-3383,198;368,7166;664,7155;130675
48016;325014;26016;200052;83856,58;1380,544;-8648,236;18342,75;21163,07;-1762,499;470,4577;167,3105;130676
97552;561200;21712;115746;7267,771;210,0648;1138,698;1690,527;10233,72;-284,0392;514,5858;723,0919;130688
79616;447402;28208;158083;41289,52;3748,92;-664,7273;14968,44;45408,7;-1629,755;376,7306;1758,479;130689
62176;351349;11775;67791;4635,974;389,9518;-131,2185;877,8486;873,8099;164,4987;336,0468;529,8114;130717
73232;431815;23904;136121;23833,11;3957,46;4880,07;16675,83;50617,71;61,93271;557,6145;1776,816;130719
118704;660928;23344;134352;29899,69;1403,276;-1206,718;12995,32;31306,26;-1204,237;-14,26743;2374,829;130729
75632;488325;21536;139813;57397,98;-44,41125;2496,706;21726,42;52472,87;-903,5773;371,5923;1191,884;130749
105136;627283;65792;375521;20721,58;307,7715;-1722,81;13330,26;-947,5751;-260,7022;30901,18;103,7546;130750
84128;530183;27600;165100;44864,47;1096,423;-1453,502;17791,76;24253,43;-1316,543;847,9916;949,7701;130778
68784;396882;27088;159818;43249,39;1224,39;-605,865;20705,69;40754,18;-1585,802;1764,798;1129,507;130790
82992;488683;16480;96538;24970,95;2490,722;902,6687;10758,54;16537,16;-600,7753;332,6776;3315,446;130797
112432;731842;28640;184995;1953,797;605,762;1054,488;3998,778;-194,5245;161,0263;24193,05;-36,81448;130824
80288;519315;19696;131441;39605,54;-1137,674;3560,548;24056,62;34580,88;-1366,342;577,1714;1416,046;130839
44480;235738;27472;135085;2178,059;184,9057;3571,984;1543,205;240,602;649,799;342,5551;694,4745;130840
115104;778317;68688;420327;10880,27;794,8639;-634,075;1707,118;-10,92331;21860,07;42047,81;-132,4632;130852
101536;630315;32272;179469;59992,55;1445,971;-4142,345;16126,46;47549,84;-2338,496;416,1508;1281,928;130868
73440;483295;37040;222451;1292,506;588,8207;941,9203;13126,53;-1184,887;245,0406;254,1469;414,0287;130878
71648;475070;27744;171847;48942,64;1679,764;200,5844;14530,1;66304,38;-2544,873;660,5443;1895,889;130899
79344;477876;25440;154438;13406,52;841,7806;1492,198;5579,72;10107,17;-269,484;488,7686;7501,397;130906
94016;576826;24256;146345;53632,51;4033,472;-2786,398;16983,14;47873,44;-2365,16;143,6356;1264,539;130935
100032;586551;18656;112624;23617,63;1537,447;-324,4756;11132,68;25382,96;-554,2357;771,7839;1498,598;130939
87632;566032;22224;145299;80501,55;1998,955;-7368,535;23362,08;53351,54;-2827,438;318,1591;1476,062;130954
76192;487303;21856;133749;35865,77;1202,689;313,9557;8847,278;35616,3;-1595,325;701,7122;5064,353;130957
